['contig_12507', 1080899]
['contig_127670', 6110]
['contig_92883', 6109]
['contig_100544', 6109]
['contig_43491', 6108]
['contig_71102', 6108]
['contig_38072', 6107]
['contig_82666', 6107]
['contig_66232', 6107]
['contig_11719', 6107]
['contig_133907', 6106]
['contig_8610', 6106]
['contig_10288', 6106]
['contig_75890', 6105]
['contig_52199', 6102]
['contig_40010', 6102]
['contig_41294', 6101]
['contig_75072', 6101]
['contig_71618', 6101]
['contig_74094', 6100]
['contig_129771', 6098]
['contig_3495', 6098]
['contig_65485', 6097]
['contig_67737', 6096]
['contig_132186', 6096]
['contig_42410', 6096]
['contig_56792', 6094]
['contig_125289', 6093]
['contig_39745', 6093]
['contig_105596', 6093]
['contig_73862', 6093]
['contig_35011', 6093]
['contig_74952', 6092]
['contig_129967', 6091]
['contig_25748', 6091]
['contig_82848', 6091]
['contig_96889', 6091]
['contig_77825', 6090]
['contig_44565', 6089]
['contig_65887', 6088]
['contig_119837', 6087]
['contig_79964', 6087]
['contig_92610', 6084]
['contig_63935', 6083]
['contig_77988', 6083]
['contig_50235', 6082]
['contig_118563', 6080]
['contig_41302', 6080]
['contig_106212', 6080]
['contig_2340', 6079]
['contig_129819', 6079]
['contig_84945', 6077]
['contig_99900', 6077]
['contig_127502', 6076]
['contig_56229', 6075]
['contig_90007', 6074]
['contig_89596', 6074]
['contig_118482', 6074]
['contig_62969', 6073]
['contig_94788', 6072]
['contig_75927', 6072]
['contig_118539', 6071]
['contig_30126', 6070]
['contig_56746', 6070]
['contig_84330', 6069]
['contig_89722', 6069]
['contig_131787', 6069]
['contig_123972', 6068]
['contig_49615', 6068]
['contig_117726', 6067]
['contig_97934', 6067]
['contig_80878', 6066]
['contig_131056', 6066]
['contig_88175', 6064]
['contig_70897', 6063]
['contig_5081', 6063]
['contig_90805', 6063]
['contig_48727', 6062]
['contig_51681', 6062]
['contig_131424', 6062]
['contig_87111', 6062]
['contig_118209', 6062]
['contig_13704', 6061]
['contig_137807', 6058]
['contig_121230', 6058]
['contig_49553', 6058]
['contig_31367', 6057]
['contig_13154', 6057]
['contig_19660', 6056]
['contig_51834', 6054]
['contig_124674', 6053]
['contig_22354', 6053]
['contig_38392', 6053]
['contig_121034', 6052]
['contig_131115', 6052]
['contig_44024', 6051]
['contig_131559', 6051]
['contig_110968', 6051]
['contig_49416', 6051]
['contig_123696', 6049]
['contig_97324', 6048]
['contig_82518', 6047]
['contig_37242', 6047]
['contig_58589', 6047]
['contig_12789', 6047]
['contig_107399', 6046]
['contig_59249', 6045]
['contig_9627', 6043]
['contig_88520', 6043]
['contig_117995', 6043]
['contig_32381', 6042]
['contig_128226', 6041]
['contig_43821', 6041]
['contig_107657', 6041]
['contig_93360', 6041]
['contig_28336', 6039]
['contig_104267', 6039]
['contig_38804', 6039]
['contig_73196', 6039]
['contig_99758', 6038]
['contig_51488', 6037]
['contig_18081', 6036]
['contig_71750', 6036]
['contig_46544', 6036]
['contig_110039', 6035]
['contig_122820', 6034]
['contig_121511', 6034]
['contig_128993', 6033]
['contig_5294', 6033]
['contig_81241', 6032]
['contig_20495', 6031]
['contig_69781', 6031]
['contig_57805', 6030]
['contig_129818', 6029]
['contig_92878', 6028]
['contig_128791', 6028]
['contig_119186', 6028]
['contig_122629', 6028]
['contig_133287', 6027]
['contig_86990', 6026]
['contig_98308', 6026]
['contig_94321', 6025]
['contig_123153', 6025]
['contig_118704', 6024]
['contig_32404', 6024]
['contig_31118', 6024]
['contig_88195', 6023]
['contig_83142', 6023]
['contig_13185', 6022]
['contig_50237', 6022]
['contig_116585', 6020]
['contig_73140', 6020]
['contig_138738', 6019]
['contig_136579', 6018]
['contig_108357', 6017]
['contig_52166', 6017]
['contig_13344', 6017]
['contig_126454', 6016]
['contig_129109', 6016]
['contig_29336', 6015]
['contig_94409', 6013]
['contig_16689', 6013]
['contig_131728', 6012]
['contig_94836', 6010]
['contig_2302', 6010]
['contig_77657', 6008]
['contig_52468', 6008]
['contig_128305', 6008]
['contig_111790', 6007]
['contig_75989', 6006]
['contig_77689', 6005]
['contig_108931', 6004]
['contig_116616', 6004]
['contig_44846', 6004]
['contig_2410', 6002]
['contig_126950', 6002]
['contig_96860', 6001]
['contig_36288', 6001]
['contig_4168', 6001]
['contig_35713', 6001]
['contig_96017', 6000]
['contig_141150', 6000]
['contig_84026', 6000]
['contig_32380', 5998]
['contig_64714', 5997]
['contig_123290', 5997]
['contig_55571', 5996]
['contig_87291', 5996]
['contig_21042', 5996]
['contig_28818', 5995]
['contig_41038', 5995]
['contig_129565', 5995]
['contig_132570', 5994]
['contig_120460', 5994]
['contig_14109', 5994]
['contig_29494', 5993]
['contig_122328', 5992]
['contig_129640', 5991]
['contig_100371', 5990]
['contig_44611', 5989]
['contig_126155', 5989]
['contig_124141', 5987]
['contig_27662', 5987]
['contig_60658', 5986]
['contig_80689', 5983]
['contig_78050', 5981]
['contig_62266', 5981]
['contig_77529', 5980]
['contig_96624', 5980]
['contig_45307', 5979]
['contig_132517', 5979]
['contig_91780', 5979]
['contig_73302', 5977]
['contig_60664', 5977]
['contig_35552', 5977]
['contig_111000', 5977]
['contig_11342', 5976]
['contig_128074', 5976]
['contig_109518', 5976]
['contig_87382', 5974]
['contig_110919', 5973]
['contig_82588', 5973]
['contig_9213', 5972]
['contig_45259', 5972]
['contig_43538', 5971]
['contig_40214', 5970]
['contig_108536', 5970]
['contig_52209', 5970]
['contig_38603', 5969]
['contig_71610', 5968]
['contig_34481', 5968]
['contig_14030', 5967]
['contig_130454', 5967]
['contig_109253', 5967]
['contig_95714', 5966]
['contig_77466', 5966]
['contig_118373', 5965]
['contig_121394', 5964]
['contig_17785', 5964]
['contig_118867', 5964]
['contig_32184', 5964]
['contig_120598', 5964]
['contig_6807', 5963]
['contig_32974', 5962]
['contig_48425', 5962]
['contig_15466', 5961]
['contig_134611', 5960]
['contig_42625', 5960]
['contig_118977', 5959]
['contig_75567', 5959]
['contig_136254', 5958]
['contig_10672', 5958]
['contig_72572', 5957]
['contig_17636', 5957]
['contig_136127', 5957]
['contig_139290', 5956]
['contig_45787', 5956]
['contig_30109', 5956]
['contig_108733', 5955]
['contig_36878', 5955]
['contig_56272', 5954]
['contig_135647', 5954]
['contig_137969', 5954]
['contig_89409', 5953]
['contig_128504', 5953]
['contig_135178', 5953]
['contig_65367', 5952]
['contig_60169', 5952]
['contig_99136', 5950]
['contig_134508', 5950]
['contig_116808', 5950]
['contig_14462', 5948]
['contig_54274', 5948]
['contig_83883', 5948]
['contig_66536', 5947]
['contig_90972', 5947]
['contig_107653', 5945]
['contig_126489', 5945]
['contig_30156', 5944]
['contig_137132', 5944]
['contig_103456', 5943]
['contig_99858', 5943]
['contig_91809', 5943]
['contig_49376', 5942]
['contig_106087', 5941]
['contig_74453', 5940]
['contig_92227', 5939]
['contig_71612', 5939]
['contig_107918', 5939]
['contig_45075', 5938]
['contig_80642', 5938]
['contig_141592', 5938]
['contig_40309', 5937]
['contig_84930', 5935]
['contig_37197', 5934]
['contig_10007', 5934]
['contig_79369', 5934]
['contig_125943', 5934]
['contig_32280', 5933]
['contig_93115', 5933]
['contig_132678', 5931]
['contig_13203', 5931]
['contig_26298', 5930]
['contig_41045', 5930]
['contig_62567', 5930]
['contig_85847', 5930]
['contig_71583', 5927]
['contig_125581', 5926]
['contig_139390', 5925]
['contig_132401', 5924]
['contig_133556', 5924]
['contig_52619', 5924]
['contig_11237', 5923]
['contig_58825', 5923]
['contig_62033', 5923]
['contig_130191', 5923]
['contig_73115', 5921]
['contig_141359', 5920]
['contig_126198', 5920]
['contig_71619', 5920]
['contig_124283', 5919]
['contig_108804', 5918]
['contig_129827', 5918]
['contig_48574', 5917]
['contig_120270', 5916]
['contig_138821', 5916]
['contig_131429', 5915]
['contig_95813', 5914]
['contig_100397', 5913]
['contig_129146', 5912]
['contig_110669', 5912]
['contig_128266', 5910]
['contig_49135', 5910]
['contig_135939', 5910]
['contig_130538', 5910]
['contig_84987', 5910]
['contig_129615', 5909]
['contig_120509', 5909]
['contig_93082', 5906]
['contig_127336', 5905]
['contig_118425', 5903]
['contig_53367', 5902]
['contig_82647', 5902]
['contig_85094', 5902]
['contig_98416', 5901]
['contig_33864', 5899]
['contig_134401', 5899]
['contig_141314', 5899]
['contig_24897', 5898]
['contig_46385', 5897]
['contig_47698', 5896]
['contig_112925', 5896]
['contig_119253', 5896]
['contig_135695', 5895]
['contig_55985', 5895]
['contig_139484', 5895]
['contig_82609', 5894]
['contig_92681', 5894]
['contig_135613', 5894]
['contig_134877', 5894]
['contig_39982', 5892]
['contig_132989', 5892]
['contig_107678', 5891]
['contig_129977', 5891]
['contig_133811', 5891]
['contig_74753', 5891]
['contig_17841', 5890]
['contig_79587', 5890]
['contig_115372', 5889]
['contig_27098', 5889]
['contig_114053', 5888]
['contig_102293', 5888]
['contig_11147', 5887]
['contig_43846', 5886]
['contig_129414', 5884]
['contig_69930', 5884]
['contig_22436', 5884]
['contig_61153', 5883]
['contig_87588', 5882]
['contig_122971', 5882]
['contig_23972', 5882]
['contig_55040', 5881]
['contig_44130', 5880]
['contig_112624', 5879]
['contig_49199', 5879]
['contig_126320', 5879]
['contig_23019', 5878]
['contig_57909', 5878]
['contig_85380', 5878]
['contig_65022', 5878]
['contig_136548', 5878]
['contig_24307', 5876]
['contig_52338', 5876]
['contig_113435', 5875]
['contig_35090', 5874]
['contig_30525', 5874]
['contig_87821', 5873]
['contig_69235', 5873]
['contig_68731', 5872]
['contig_95466', 5872]
['contig_30443', 5872]
['contig_61986', 5872]
['contig_40051', 5871]
['contig_28165', 5871]
['contig_63231', 5869]
['contig_125041', 5868]
['contig_9673', 5867]
['contig_67582', 5867]
['contig_125190', 5867]
['contig_126612', 5867]
['contig_116220', 5867]
['contig_87114', 5867]
['contig_54459', 5865]
['contig_71976', 5865]
['contig_11380', 5864]
['contig_49931', 5864]
['contig_117125', 5864]
['contig_42144', 5864]
['contig_128900', 5863]
['contig_105989', 5863]
['contig_113164', 5862]
['contig_36742', 5861]
['contig_38609', 5861]
['contig_121622', 5860]
['contig_82755', 5859]
['contig_68146', 5859]
['contig_43693', 5859]
['contig_71454', 5859]
['contig_10831', 5857]
['contig_49510', 5856]
['contig_109050', 5856]
['contig_82506', 5855]
['contig_39863', 5855]
['contig_120854', 5853]
['contig_105293', 5852]
['contig_48957', 5851]
['contig_129240', 5850]
['contig_140796', 5849]
['contig_122073', 5849]
['contig_4156', 5849]
['contig_93482', 5849]
['contig_136867', 5848]
['contig_66815', 5848]
['contig_140575', 5847]
['contig_137831', 5847]
['contig_10310', 5847]
['contig_92256', 5847]
['contig_72406', 5845]
['contig_106446', 5845]
['contig_27239', 5845]
['contig_109209', 5844]
['contig_78196', 5843]
['contig_106832', 5843]
['contig_71878', 5843]
['contig_98331', 5843]
['contig_93860', 5842]
['contig_95531', 5842]
['contig_77313', 5841]
['contig_6428', 5841]
['contig_124666', 5841]
['contig_82136', 5841]
['contig_68345', 5841]
['contig_36119', 5840]
['contig_65574', 5840]
['contig_59395', 5839]
['contig_44953', 5838]
['contig_139064', 5838]
['contig_108838', 5837]
['contig_88356', 5837]
['contig_18828', 5837]
['contig_102127', 5836]
['contig_111657', 5836]
['contig_259', 5835]
['contig_76498', 5835]
['contig_12995', 5834]
['contig_8771', 5834]
['contig_59371', 5833]
['contig_69519', 5832]
['contig_87158', 5832]
['contig_81711', 5832]
['contig_106741', 5832]
['contig_128281', 5832]
['contig_72492', 5831]
['contig_42787', 5831]
['contig_36597', 5831]
['contig_11378', 5830]
['contig_70213', 5830]
['contig_63541', 5829]
['contig_20243', 5829]
['contig_95232', 5828]
['contig_59692', 5826]
['contig_44872', 5826]
['contig_124708', 5826]
['contig_111178', 5824]
['contig_120051', 5824]
['contig_119067', 5823]
['contig_105163', 5819]
['contig_9180', 5819]
['contig_92104', 5818]
['contig_118858', 5816]
['contig_70472', 5816]
['contig_130686', 5816]
['contig_129998', 5816]
['contig_36231', 5815]
['contig_117734', 5815]
['contig_130314', 5815]
['contig_94253', 5812]
['contig_101685', 5812]
['contig_63629', 5812]
['contig_39103', 5811]
['contig_27028', 5810]
['contig_46901', 5809]
['contig_107', 5809]
['contig_82665', 5808]
['contig_68215', 5807]
['contig_95873', 5807]
['contig_14396', 5807]
['contig_62466', 5805]
['contig_98979', 5805]
['contig_127219', 5804]
['contig_113963', 5803]
['contig_39307', 5802]
['contig_45786', 5802]
['contig_137875', 5802]
['contig_18180', 5800]
['contig_18181', 5800]
['contig_94369', 5798]
['contig_11416', 5798]
['contig_111134', 5798]
['contig_49616', 5798]
['contig_42471', 5797]
['contig_82229', 5797]
['contig_53617', 5796]
['contig_136702', 5795]
['contig_37460', 5795]
['contig_141219', 5794]
['contig_36357', 5793]
['contig_128811', 5793]
['contig_65694', 5792]
['contig_38302', 5792]
['contig_80660', 5790]
['contig_135824', 5788]
['contig_12872', 5788]
['contig_119610', 5787]
['contig_12075', 5787]
['contig_90093', 5787]
['contig_124654', 5787]
['contig_44169', 5787]
['contig_135632', 5786]
['contig_69615', 5785]
['contig_136670', 5785]
['contig_127718', 5784]
['contig_49085', 5782]
['contig_53120', 5782]
['contig_80406', 5781]
['contig_58523', 5780]
['contig_119737', 5780]
['contig_79272', 5779]
['contig_80673', 5779]
['contig_17540', 5778]
['contig_81318', 5778]
['contig_36765', 5777]
['contig_1202', 5777]
['contig_123819', 5776]
['contig_6675', 5776]
['contig_46905', 5775]
['contig_50647', 5775]
['contig_62301', 5775]
['contig_62257', 5774]
['contig_95582', 5773]
['contig_39430', 5773]
['contig_20586', 5772]
['contig_56547', 5772]
['contig_133355', 5771]
['contig_118493', 5771]
['contig_40187', 5770]
['contig_68240', 5770]
['contig_21435', 5767]
['contig_140344', 5766]
['contig_51850', 5766]
['contig_56554', 5766]
['contig_36472', 5766]
['contig_46488', 5766]
['contig_131949', 5766]
['contig_141196', 5765]
['contig_126951', 5765]
['contig_55188', 5763]
['contig_53849', 5763]
['contig_19489', 5763]
['contig_115373', 5763]
['contig_94740', 5763]
['contig_45345', 5761]
['contig_40979', 5761]
['contig_47936', 5761]
['contig_56484', 5761]
['contig_121773', 5759]
['contig_129467', 5759]
['contig_129391', 5756]
['contig_57678', 5756]
['contig_78839', 5756]
['contig_140845', 5756]
['contig_42881', 5756]
['contig_110960', 5755]
['contig_130945', 5754]
['contig_92892', 5754]
['contig_136259', 5753]
['contig_108150', 5753]
['contig_90186', 5751]
['contig_85560', 5750]
['contig_90715', 5750]
['contig_22990', 5746]
['contig_138255', 5746]
['contig_41596', 5745]
['contig_32107', 5744]
['contig_96146', 5744]
['contig_73788', 5742]
['contig_90113', 5741]
['contig_68687', 5741]
['contig_97129', 5740]
['contig_73142', 5740]
['contig_107751', 5740]
['contig_24925', 5739]
['contig_124427', 5737]
['contig_84665', 5737]
['contig_9776', 5737]
['contig_129348', 5736]
['contig_92735', 5734]
['contig_84315', 5734]
['contig_75056', 5733]
['contig_112070', 5733]
['contig_122588', 5733]
['contig_110099', 5732]
['contig_31471', 5730]
['contig_138298', 5730]
['contig_32251', 5730]
['contig_43494', 5730]
['contig_128592', 5729]
['contig_67198', 5729]
['contig_90754', 5728]
['contig_124950', 5727]
['contig_53253', 5727]
['contig_136572', 5727]
['contig_2889', 5726]
['contig_134461', 5726]
['contig_50952', 5725]
['contig_131596', 5725]
['contig_81766', 5725]
['contig_96178', 5723]
['contig_65428', 5722]
['contig_112409', 5722]
['contig_96927', 5722]
['contig_8061', 5721]
['contig_127917', 5721]
['contig_28541', 5721]
['contig_69935', 5721]
['contig_109139', 5719]
['contig_74528', 5719]
['contig_77104', 5718]
['contig_119870', 5718]
['contig_85790', 5718]
['contig_75578', 5717]
['contig_19126', 5717]
['contig_51223', 5716]
['contig_113027', 5715]
['contig_47238', 5714]
['contig_58557', 5714]
['contig_120882', 5713]
['contig_43397', 5713]
['contig_92705', 5712]
['contig_92715', 5712]
['contig_69700', 5711]
['contig_51748', 5711]
['contig_9966', 5711]
['contig_116818', 5711]
['contig_124250', 5709]
['contig_75386', 5709]
['contig_66761', 5709]
['contig_71954', 5708]
['contig_34927', 5708]
['contig_103863', 5707]
['contig_88844', 5707]
['contig_66961', 5706]
['contig_43578', 5706]
['contig_55766', 5705]
['contig_41845', 5705]
['contig_102898', 5704]
['contig_45425', 5702]
['contig_46003', 5701]
['contig_126049', 5701]
['contig_134452', 5700]
['contig_51118', 5700]
['contig_74967', 5699]
['contig_26014', 5699]
['contig_127446', 5698]
['contig_21784', 5698]
['contig_115069', 5698]
['contig_129926', 5698]
['contig_124685', 5695]
['contig_44464', 5695]
['contig_65377', 5695]
['contig_10346', 5694]
['contig_107285', 5693]
['contig_101040', 5692]
['contig_12189', 5690]
['contig_111620', 5689]
['contig_62127', 5689]
['contig_70905', 5688]
['contig_94229', 5688]
['contig_12484', 5687]
['contig_36748', 5686]
['contig_25088', 5685]
['contig_7360', 5684]
['contig_110219', 5683]
['contig_69343', 5681]
['contig_31530', 5681]
['contig_137097', 5681]
['contig_127813', 5681]
['contig_98055', 5680]
['contig_33550', 5680]
['contig_104742', 5680]
['contig_4605', 5680]
['contig_113639', 5680]
['contig_126575', 5679]
['contig_38568', 5679]
['contig_67339', 5678]
['contig_101881', 5678]
['contig_41144', 5673]
['contig_85054', 5673]
['contig_32161', 5672]
['contig_54971', 5672]
['contig_50090', 5671]
['contig_41899', 5670]
['contig_95697', 5668]
['contig_97303', 5668]
['contig_49275', 5666]
['contig_62997', 5666]
['contig_33954', 5665]
['contig_19429', 5664]
['contig_122957', 5663]
['contig_54255', 5663]
['contig_87457', 5662]
['contig_108761', 5662]
['contig_69426', 5661]
['contig_112372', 5660]
['contig_79497', 5659]
['contig_87020', 5659]
['contig_124122', 5658]
['contig_66994', 5658]
['contig_49511', 5658]
['contig_82088', 5658]
['contig_137153', 5657]
['contig_93874', 5657]
['contig_21679', 5656]
['contig_129515', 5656]
['contig_12054', 5655]
['contig_1524', 5654]
['contig_83480', 5654]
['contig_45890', 5653]
['contig_103325', 5653]
['contig_91765', 5652]
['contig_128704', 5651]
['contig_120864', 5651]
['contig_60807', 5651]
['contig_12928', 5651]
['contig_129153', 5650]
['contig_87418', 5648]
