['DEINVI_00007', 132903021]
['DEINVI_25612', 3782]
['DEINVI_25613', 3782]
['DEINVI_25614', 3782]
['DEINVI_25615', 3782]
['DEINVI_25616', 3782]
['DEINVI_25617', 3781]
['DEINVI_25618', 3781]
['DEINVI_25619', 3781]
['DEINVI_25620', 3781]
['DEINVI_25621', 3781]
['DEINVI_25622', 3780]
['DEINVI_25623', 3780]
['DEINVI_25624', 3780]
['DEINVI_25625', 3780]
['DEINVI_25626', 3780]
['DEINVI_25627', 3780]
['DEINVI_25628', 3780]
['DEINVI_25629', 3779]
['DEINVI_25630', 3779]
['DEINVI_25631', 3779]
['DEINVI_25632', 3779]
['DEINVI_25633', 3779]
['DEINVI_25634', 3779]
['DEINVI_25635', 3779]
['DEINVI_25636', 3778]
['DEINVI_25637', 3777]
['DEINVI_25638', 3777]
['DEINVI_25639', 3777]
['DEINVI_25640', 3776]
['DEINVI_25641', 3776]
['DEINVI_25642', 3776]
['DEINVI_25643', 3775]
['DEINVI_25644', 3775]
['DEINVI_25645', 3775]
['DEINVI_25646', 3775]
['DEINVI_25647', 3775]
['DEINVI_25648', 3775]
['DEINVI_25649', 3775]
['DEINVI_25650', 3775]
['DEINVI_25651', 3775]
['DEINVI_25652', 3774]
['DEINVI_25653', 3774]
['DEINVI_25654', 3774]
['DEINVI_25655', 3773]
['DEINVI_08959', 3772]
['DEINVI_25656', 3772]
['DEINVI_25657', 3772]
['DEINVI_25658', 3772]
['DEINVI_07829', 3771]
['DEINVI_25659', 3771]
['DEINVI_25660', 3770]
['DEINVI_25661', 3770]
['DEINVI_25662', 3770]
['DEINVI_25663', 3770]
['DEINVI_08005', 3769]
['DEINVI_09437', 3769]
['DEINVI_25664', 3769]
['DEINVI_25665', 3769]
['DEINVI_25666', 3769]
['DEINVI_25667', 3769]
['DEINVI_05615', 3768]
['DEINVI_25668', 3768]
['DEINVI_25669', 3768]
['DEINVI_25670', 3768]
['DEINVI_04192', 3767]
['DEINVI_09852', 3767]
['DEINVI_25671', 3767]
['DEINVI_25672', 3767]
['DEINVI_25673', 3767]
['DEINVI_25674', 3766]
['DEINVI_25675', 3766]
['DEINVI_25676', 3766]
['DEINVI_25677', 3765]
['DEINVI_25678', 3765]
['DEINVI_25679', 3765]
['DEINVI_25680', 3765]
['DEINVI_03938', 3764]
['DEINVI_03979', 3764]
['DEINVI_25681', 3764]
['DEINVI_25682', 3764]
['DEINVI_25683', 3764]
['DEINVI_25684', 3764]
['DEINVI_25685', 3763]
['DEINVI_25686', 3763]
['DEINVI_25687', 3763]
['DEINVI_25688', 3763]
['DEINVI_25689', 3763]
['DEINVI_25690', 3763]
['DEINVI_25691', 3762]
['DEINVI_25692', 3762]
['DEINVI_25693', 3762]
['DEINVI_25694', 3761]
['DEINVI_25695', 3761]
['DEINVI_25696', 3761]
['DEINVI_25697', 3760]
['DEINVI_25698', 3760]
['DEINVI_25699', 3760]
['DEINVI_25700', 3760]
['DEINVI_00755', 3759]
['DEINVI_25701', 3759]
['DEINVI_25702', 3759]
['DEINVI_25703', 3759]
['DEINVI_25704', 3759]
['DEINVI_25705', 3758]
['DEINVI_25706', 3758]
['DEINVI_25707', 3758]
['DEINVI_25708', 3758]
['DEINVI_25709', 3758]
['DEINVI_25710', 3758]
['DEINVI_25711', 3758]
['DEINVI_25712', 3758]
['DEINVI_05821', 3757]
['DEINVI_25713', 3757]
['DEINVI_25714', 3757]
['DEINVI_25715', 3757]
['DEINVI_25716', 3756]
['DEINVI_25717', 3756]
['DEINVI_25718', 3755]
['DEINVI_25719', 3755]
['DEINVI_25720', 3755]
['DEINVI_25721', 3755]
['DEINVI_25722', 3755]
['DEINVI_25723', 3754]
['DEINVI_25724', 3754]
['DEINVI_25725', 3754]
['DEINVI_25726', 3753]
['DEINVI_25727', 3753]
['DEINVI_25728', 3753]
['DEINVI_25729', 3753]
['DEINVI_25730', 3753]
['DEINVI_25731', 3753]
['DEINVI_25732', 3752]
['DEINVI_25733', 3752]
['DEINVI_25734', 3752]
['DEINVI_25735', 3751]
['DEINVI_25736', 3751]
['DEINVI_25737', 3751]
['DEINVI_25738', 3751]
['DEINVI_10345', 3750]
['DEINVI_25739', 3750]
['DEINVI_25740', 3749]
['DEINVI_25741', 3749]
['DEINVI_25742', 3749]
['DEINVI_25743', 3749]
['DEINVI_25744', 3749]
['DEINVI_05632', 3748]
['DEINVI_25745', 3748]
['DEINVI_25746', 3748]
['DEINVI_25747', 3748]
['DEINVI_25748', 3748]
['DEINVI_25749', 3748]
['DEINVI_25750', 3748]
['DEINVI_25751', 3748]
['DEINVI_25752', 3747]
['DEINVI_25753', 3747]
['DEINVI_25754', 3747]
['DEINVI_25755', 3747]
['DEINVI_06019', 3746]
['DEINVI_25756', 3746]
['DEINVI_25757', 3746]
['DEINVI_25758', 3746]
['DEINVI_07197', 3745]
['DEINVI_25759', 3745]
['DEINVI_25760', 3745]
['DEINVI_25761', 3745]
['DEINVI_25762', 3745]
['DEINVI_25763', 3745]
['DEINVI_25764', 3744]
['DEINVI_25765', 3744]
['DEINVI_25766', 3744]
['DEINVI_25767', 3744]
['DEINVI_25768', 3744]
['DEINVI_25769', 3744]
['DEINVI_25770', 3743]
['DEINVI_25771', 3743]
['DEINVI_25772', 3743]
['DEINVI_25773', 3743]
['DEINVI_25774', 3743]
['DEINVI_25775', 3743]
['DEINVI_25776', 3742]
['DEINVI_25777', 3742]
['DEINVI_25778', 3742]
['DEINVI_25779', 3742]
['DEINVI_02888', 3741]
['DEINVI_25780', 3741]
['DEINVI_25781', 3741]
['DEINVI_25782', 3741]
['DEINVI_25783', 3741]
['DEINVI_25784', 3740]
['DEINVI_25785', 3740]
['DEINVI_25786', 3740]
['DEINVI_25787', 3740]
['DEINVI_25788', 3740]
['DEINVI_25789', 3740]
['DEINVI_25790', 3740]
['DEINVI_25791', 3740]
['DEINVI_25792', 3740]
['DEINVI_05096', 3739]
['DEINVI_25793', 3739]
['DEINVI_25794', 3739]
['DEINVI_25795', 3739]
['DEINVI_25796', 3739]
['DEINVI_25797', 3738]
['DEINVI_25798', 3737]
['DEINVI_25799', 3737]
['DEINVI_25800', 3737]
['DEINVI_25801', 3737]
['DEINVI_25802', 3737]
['DEINVI_25803', 3736]
['DEINVI_25804', 3736]
['DEINVI_25805', 3736]
['DEINVI_25806', 3736]
['DEINVI_02800', 3735]
['DEINVI_06989', 3735]
['DEINVI_25807', 3735]
['DEINVI_25808', 3735]
['DEINVI_25809', 3735]
['DEINVI_25810', 3735]
['DEINVI_25811', 3735]
['DEINVI_25812', 3734]
['DEINVI_25813', 3734]
['DEINVI_25814', 3734]
['DEINVI_25815', 3734]
['DEINVI_25816', 3734]
['DEINVI_25817', 3734]
['DEINVI_25818', 3734]
['DEINVI_25819', 3734]
['DEINVI_25820', 3734]
['DEINVI_25821', 3734]
['DEINVI_25822', 3733]
['DEINVI_25823', 3733]
['DEINVI_02566', 3732]
['DEINVI_25824', 3732]
['DEINVI_25825', 3732]
['DEINVI_25826', 3732]
['DEINVI_25827', 3732]
['DEINVI_10702', 3731]
['DEINVI_25828', 3731]
['DEINVI_25829', 3731]
['DEINVI_25830', 3731]
['DEINVI_25831', 3731]
['DEINVI_25832', 3731]
['DEINVI_25833', 3731]
['DEINVI_25834', 3730]
['DEINVI_25835', 3730]
['DEINVI_25836', 3730]
['DEINVI_25837', 3730]
['DEINVI_25838', 3730]
['DEINVI_25839', 3729]
['DEINVI_25840', 3729]
['DEINVI_25841', 3729]
['DEINVI_25842', 3729]
['DEINVI_25843', 3729]
['DEINVI_25844', 3729]
['DEINVI_25845', 3728]
['DEINVI_25846', 3728]
['DEINVI_25847', 3728]
['DEINVI_25848', 3728]
['DEINVI_25849', 3728]
['DEINVI_25850', 3728]
['DEINVI_25851', 3728]
['DEINVI_25852', 3728]
['DEINVI_25853', 3728]
['DEINVI_25854', 3727]
['DEINVI_25855', 3727]
['DEINVI_25856', 3727]
['DEINVI_25857', 3726]
['DEINVI_25858', 3726]
['DEINVI_25859', 3726]
['DEINVI_25860', 3726]
['DEINVI_25861', 3726]
['DEINVI_25862', 3726]
['DEINVI_08782', 3725]
['DEINVI_25863', 3725]
['DEINVI_25864', 3725]
['DEINVI_25865', 3725]
['DEINVI_25866', 3724]
['DEINVI_25867', 3724]
['DEINVI_25868', 3724]
['DEINVI_25869', 3723]
['DEINVI_25870', 3723]
['DEINVI_25871', 3723]
['DEINVI_25872', 3723]
['DEINVI_25873', 3723]
['DEINVI_01239', 3722]
['DEINVI_25874', 3722]
['DEINVI_25875', 3722]
['DEINVI_25876', 3722]
['DEINVI_25877', 3722]
['DEINVI_25878', 3721]
['DEINVI_25879', 3721]
['DEINVI_25880', 3721]
['DEINVI_25881', 3721]
['DEINVI_25882', 3720]
['DEINVI_25883', 3720]
['DEINVI_25884', 3720]
['DEINVI_25885', 3720]
['DEINVI_25886', 3719]
['DEINVI_25887', 3719]
['DEINVI_25888', 3719]
['DEINVI_25889', 3719]
['DEINVI_25890', 3719]
['DEINVI_25891', 3718]
['DEINVI_25892', 3718]
['DEINVI_25893', 3717]
['DEINVI_25894', 3717]
['DEINVI_25895', 3717]
['DEINVI_25896', 3716]
['DEINVI_25897', 3716]
['DEINVI_25898', 3716]
['DEINVI_25899', 3716]
['DEINVI_25900', 3716]
['DEINVI_25901', 3716]
['DEINVI_25902', 3716]
['DEINVI_25903', 3716]
['DEINVI_25904', 3716]
['DEINVI_25905', 3716]
['DEINVI_25906', 3715]
['DEINVI_25907', 3715]
['DEINVI_25908', 3715]
['DEINVI_25909', 3715]
['DEINVI_25910', 3715]
['DEINVI_25911', 3715]
['DEINVI_25912', 3715]
['DEINVI_25913', 3714]
['DEINVI_25914', 3714]
['DEINVI_05576', 3713]
['DEINVI_07724', 3713]
['DEINVI_25915', 3713]
['DEINVI_25916', 3713]
['DEINVI_25917', 3713]
['DEINVI_09920', 3712]
['DEINVI_25918', 3712]
['DEINVI_25919', 3712]
['DEINVI_01864', 3711]
['DEINVI_11002', 3711]
['DEINVI_25920', 3711]
['DEINVI_25921', 3711]
['DEINVI_25922', 3710]
['DEINVI_25923', 3710]
['DEINVI_25924', 3710]
['DEINVI_25925', 3710]
['DEINVI_03695', 3709]
['DEINVI_25926', 3709]
['DEINVI_25927', 3709]
['DEINVI_25928', 3709]
['DEINVI_25929', 3709]
['DEINVI_25930', 3709]
['DEINVI_07424', 3708]
['DEINVI_08828', 3708]
['DEINVI_25931', 3707]
['DEINVI_25932', 3707]
['DEINVI_25933', 3707]
['DEINVI_25934', 3707]
['DEINVI_25935', 3707]
['DEINVI_03086', 3706]
['DEINVI_04145', 3706]
['DEINVI_25936', 3706]
['DEINVI_25937', 3706]
['DEINVI_25938', 3705]
['DEINVI_25939', 3705]
['DEINVI_25940', 3705]
['DEINVI_25941', 3705]
['DEINVI_25942', 3704]
['DEINVI_25943', 3704]
['DEINVI_25944', 3704]
['DEINVI_25945', 3704]
['DEINVI_25946', 3704]
['DEINVI_25947', 3703]
['DEINVI_25948', 3703]
['DEINVI_25949', 3703]
['DEINVI_25950', 3703]
['DEINVI_25951', 3703]
['DEINVI_25952', 3703]
['DEINVI_25953', 3703]
['DEINVI_25954', 3703]
['DEINVI_25955', 3702]
['DEINVI_25956', 3702]
['DEINVI_25957', 3702]
['DEINVI_25958', 3702]
['DEINVI_25959', 3702]
['DEINVI_25960', 3702]
['DEINVI_25961', 3701]
['DEINVI_25962', 3701]
['DEINVI_25963', 3701]
['DEINVI_25964', 3700]
['DEINVI_25965', 3700]
['DEINVI_25966', 3700]
['DEINVI_25967', 3700]
['DEINVI_25968', 3700]
['DEINVI_25969', 3700]
['DEINVI_25970', 3699]
['DEINVI_25971', 3699]
['DEINVI_25972', 3699]
['DEINVI_25973', 3698]
['DEINVI_25974', 3698]
['DEINVI_25975', 3697]
['DEINVI_25976', 3697]
['DEINVI_25977', 3697]
['DEINVI_25978', 3697]
['DEINVI_25979', 3697]
['DEINVI_25980', 3696]
['DEINVI_25981', 3696]
['DEINVI_25982', 3696]
['DEINVI_00823', 3695]
['DEINVI_25983', 3695]
['DEINVI_25984', 3695]
['DEINVI_25985', 3695]
['DEINVI_25986', 3695]
['DEINVI_25987', 3694]
['DEINVI_25988', 3693]
['DEINVI_25989', 3693]
['DEINVI_25990', 3693]
['DEINVI_25991', 3693]
['DEINVI_25992', 3692]
['DEINVI_25993', 3692]
['DEINVI_25994', 3692]
['DEINVI_25995', 3692]
['DEINVI_25996', 3692]
['DEINVI_25997', 3692]
['DEINVI_25998', 3692]
['DEINVI_25999', 3691]
['DEINVI_26000', 3691]
['DEINVI_26001', 3691]
['DEINVI_26002', 3691]
['DEINVI_26003', 3691]
['DEINVI_26004', 3691]
['DEINVI_26005', 3690]
['DEINVI_26006', 3690]
['DEINVI_26007', 3690]
['DEINVI_26008', 3690]
['DEINVI_26009', 3689]
['DEINVI_26010', 3689]
['DEINVI_26011', 3689]
['DEINVI_26012', 3689]
['DEINVI_26013', 3689]
['DEINVI_26014', 3689]
['DEINVI_26015', 3689]
['DEINVI_26016', 3689]
['DEINVI_26017', 3689]
['DEINVI_26018', 3689]
['DEINVI_26019', 3689]
['DEINVI_26020', 3688]
['DEINVI_26021', 3688]
['DEINVI_26022', 3688]
['DEINVI_26023', 3688]
['DEINVI_26024', 3688]
['DEINVI_26025', 3687]
['DEINVI_26026', 3687]
['DEINVI_26027', 3687]
['DEINVI_26028', 3687]
['DEINVI_26029', 3687]
['DEINVI_26030', 3686]
['DEINVI_26031', 3686]
['DEINVI_26032', 3686]
['DEINVI_26033', 3686]
['DEINVI_26034', 3686]
['DEINVI_26035', 3686]
['DEINVI_07816', 3685]
['DEINVI_26036', 3685]
['DEINVI_26037', 3685]
['DEINVI_26038', 3685]
['DEINVI_26039', 3685]
['DEINVI_26040', 3685]
['DEINVI_26041', 3685]
['DEINVI_26042', 3684]
['DEINVI_26043', 3684]
['DEINVI_26044', 3683]
['DEINVI_26045', 3683]
['DEINVI_26046', 3683]
['DEINVI_26047', 3683]
['DEINVI_26048', 3682]
['DEINVI_26049', 3682]
['DEINVI_26050', 3682]
['DEINVI_26051', 3682]
['DEINVI_26052', 3682]
['DEINVI_26053', 3682]
['DEINVI_26054', 3681]
['DEINVI_26055', 3681]
['DEINVI_26056', 3681]
['DEINVI_26057', 3681]
['DEINVI_26058', 3680]
['DEINVI_26059', 3679]
['DEINVI_26060', 3679]
['DEINVI_26061', 3679]
['DEINVI_26062', 3679]
['DEINVI_26063', 3678]
['DEINVI_26064', 3678]
['DEINVI_26065', 3678]
['DEINVI_26066', 3678]
['DEINVI_26067', 3677]
['DEINVI_26068', 3677]
['DEINVI_26069', 3677]
['DEINVI_26070', 3676]
['DEINVI_26071', 3676]
['DEINVI_26072', 3676]
['DEINVI_26073', 3676]
['DEINVI_26074', 3676]
['DEINVI_26075', 3676]
['DEINVI_26076', 3676]
['DEINVI_26077', 3676]
['DEINVI_26078', 3675]
['DEINVI_26079', 3675]
['DEINVI_26080', 3674]
['DEINVI_26081', 3674]
['DEINVI_26082', 3674]
['DEINVI_26083', 3674]
['DEINVI_26084', 3674]
['DEINVI_26085', 3674]
['DEINVI_26086', 3674]
['DEINVI_26087', 3674]
['DEINVI_26088', 3674]
['DEINVI_26089', 3674]
['DEINVI_26090', 3674]
['DEINVI_08999', 3673]
['DEINVI_26091', 3673]
['DEINVI_26092', 3673]
['DEINVI_26093', 3673]
['DEINVI_26094', 3672]
['DEINVI_26095', 3672]
['DEINVI_26096', 3672]
['DEINVI_26097', 3672]
['DEINVI_26098', 3672]
['DEINVI_26099', 3672]
['DEINVI_26100', 3671]
['DEINVI_26101', 3671]
['DEINVI_26102', 3671]
['DEINVI_26103', 3671]
['DEINVI_26104', 3670]
['DEINVI_26105', 3670]
['DEINVI_26106', 3670]
['DEINVI_26107', 3670]
['DEINVI_26108', 3670]
['DEINVI_01857', 3669]
['DEINVI_26109', 3669]
['DEINVI_26110', 3668]
['DEINVI_26111', 3668]
['DEINVI_08481', 3667]
['DEINVI_26112', 3667]
['DEINVI_26113', 3667]
['DEINVI_26114', 3667]
['DEINVI_26115', 3666]
['DEINVI_26116', 3666]
['DEINVI_26117', 3666]
['DEINVI_26118', 3666]
['DEINVI_26119', 3666]
['DEINVI_26120', 3666]
['DEINVI_26121', 3666]
['DEINVI_26122', 3666]
['DEINVI_26123', 3665]
['DEINVI_26124', 3665]
['DEINVI_26125', 3665]
['DEINVI_26126', 3665]
['DEINVI_26127', 3664]
['DEINVI_26128', 3664]
['DEINVI_26129', 3664]
['DEINVI_26130', 3663]
['DEINVI_26131', 3663]
['DEINVI_26132', 3663]
['DEINVI_26133', 3663]
['DEINVI_26134', 3662]
['DEINVI_26135', 3662]
['DEINVI_26136', 3662]
['DEINVI_26137', 3662]
['DEINVI_04600', 3661]
['DEINVI_10046', 3661]
['DEINVI_26138', 3661]
['DEINVI_26139', 3661]
['DEINVI_26140', 3661]
['DEINVI_09322', 3660]
['DEINVI_26141', 3660]
['DEINVI_26142', 3660]
['DEINVI_26143', 3660]
['DEINVI_26144', 3659]
['DEINVI_26145', 3659]
['DEINVI_26146', 3658]
['DEINVI_26147', 3658]
['DEINVI_26148', 3658]
['DEINVI_26149', 3658]
['DEINVI_26150', 3658]
['DEINVI_26151', 3657]
['DEINVI_26152', 3657]
['DEINVI_26153', 3657]
['DEINVI_26154', 3657]
['DEINVI_26155', 3657]
['DEINVI_26156', 3657]
['DEINVI_26157', 3657]
['DEINVI_26158', 3656]
['DEINVI_26159', 3656]
['DEINVI_26160', 3656]
['DEINVI_26161', 3655]
['DEINVI_26162', 3655]
['DEINVI_04053', 3654]
['DEINVI_09607', 3654]
['DEINVI_26163', 3654]
['DEINVI_26164', 3654]
['DEINVI_26165', 3654]
['DEINVI_26166', 3654]
['DEINVI_26167', 3653]
['DEINVI_26168', 3653]
['DEINVI_26169', 3653]
['DEINVI_26170', 3653]
['DEINVI_26171', 3652]
['DEINVI_04684', 3651]
['DEINVI_26172', 3651]
['DEINVI_26173', 3651]
['DEINVI_26174', 3651]
['DEINVI_26175', 3651]
['DEINVI_26176', 3651]
['DEINVI_26177', 3651]
['DEINVI_26178', 3650]
['DEINVI_26179', 3650]
['DEINVI_26180', 3649]
['DEINVI_26181', 3649]
['DEINVI_26182', 3649]
['DEINVI_26183', 3649]
['DEINVI_26184', 3649]
['DEINVI_26185', 3649]
['DEINVI_26186', 3648]
['DEINVI_26187', 3648]
['DEINVI_26188', 3648]
['DEINVI_26189', 3648]
['DEINVI_26190', 3648]
['DEINVI_26191', 3648]
['DEINVI_26192', 3647]
['DEINVI_26193', 3647]
['DEINVI_26194', 3647]
['DEINVI_26195', 3647]
['DEINVI_26196', 3647]
['DEINVI_26197', 3647]
['DEINVI_26198', 3646]
['DEINVI_26199', 3646]
['DEINVI_26200', 3646]
['DEINVI_26201', 3646]
['DEINVI_26202', 3646]
['DEINVI_26203', 3645]
['DEINVI_26204', 3645]
['DEINVI_26205', 3645]
['DEINVI_05828', 3644]
['DEINVI_26206', 3644]
['DEINVI_26207', 3644]
['DEINVI_26208', 3644]
['DEINVI_26209', 3644]
['DEINVI_26210', 3644]
['DEINVI_26211', 3644]
['DEINVI_26212', 3643]
['DEINVI_26213', 3643]
['DEINVI_26214', 3643]
['DEINVI_26215', 3643]
['DEINVI_26216', 3643]
['DEINVI_26217', 3643]
['DEINVI_26218', 3642]
['DEINVI_26219', 3642]
['DEINVI_26220', 3642]
['DEINVI_26221', 3642]
['DEINVI_05908', 3641]
['DEINVI_07668', 3641]
['DEINVI_26222', 3641]
['DEINVI_26223', 3641]
['DEINVI_26224', 3641]
['DEINVI_26225', 3641]
['DEINVI_26226', 3640]
['DEINVI_26227', 3639]
['DEINVI_26228', 3639]
['DEINVI_26229', 3639]
['DEINVI_26230', 3639]
['DEINVI_26231', 3638]
['DEINVI_26232', 3638]
['DEINVI_26233', 3638]
['DEINVI_26234', 3638]
['DEINVI_26235', 3638]
['DEINVI_26236', 3638]
['DEINVI_05932', 3637]
['DEINVI_26237', 3637]
['DEINVI_26238', 3637]
['DEINVI_26239', 3637]
['DEINVI_26240', 3636]
['DEINVI_26241', 3636]
['DEINVI_26242', 3636]
['DEINVI_26243', 3636]
['DEINVI_26244', 3636]
['DEINVI_26245', 3636]
['DEINVI_26246', 3635]
['DEINVI_05639', 3633]
['DEINVI_10708', 3633]
['DEINVI_26247', 3633]
['DEINVI_26248', 3633]
['DEINVI_26249', 3633]
['DEINVI_26250', 3633]
['DEINVI_26251', 3633]
['DEINVI_26252', 3633]
['DEINVI_26253', 3633]
['DEINVI_26254', 3632]
['DEINVI_26255', 3632]
['DEINVI_26256', 3632]
['DEINVI_26257', 3631]
['DEINVI_26258', 3631]
['DEINVI_26259', 3631]
['DEINVI_05630', 3630]
['DEINVI_26260', 3630]
['DEINVI_26261', 3630]
['DEINVI_26262', 3630]
['DEINVI_26263', 3629]
['DEINVI_26264', 3628]
['DEINVI_26265', 3628]
['DEINVI_02922', 3627]
['DEINVI_26266', 3627]
['DEINVI_26267', 3627]
['DEINVI_26268', 3627]
['DEINVI_26269', 3627]
['DEINVI_26270', 3627]
['DEINVI_26271', 3626]
['DEINVI_26272', 3626]
['DEINVI_26273', 3626]
['DEINVI_26274', 3626]
['DEINVI_26275', 3626]
['DEINVI_09576', 3625]
['DEINVI_26276', 3625]
['DEINVI_06085', 3624]
['DEINVI_26277', 3624]
['DEINVI_26278', 3624]
['DEINVI_26279', 3624]
['DEINVI_26280', 3623]
['DEINVI_26281', 3623]
['DEINVI_26282', 3623]
['DEINVI_26283', 3623]
['DEINVI_26284', 3623]
['DEINVI_26285', 3623]
['DEINVI_10467', 3622]
['DEINVI_26286', 3622]
['DEINVI_26287', 3622]
['DEINVI_26288', 3622]
['DEINVI_26289', 3622]
['DEINVI_26290', 3622]
['DEINVI_01449', 3621]
['DEINVI_06587', 3621]
['DEINVI_26291', 3621]
['DEINVI_26292', 3621]
['DEINVI_26293', 3621]
['DEINVI_26294', 3621]
['DEINVI_26295', 3621]
['DEINVI_26296', 3621]
['DEINVI_26297', 3621]
['DEINVI_05245', 3620]
['DEINVI_08807', 3620]
['DEINVI_26298', 3620]
['DEINVI_26299', 3620]
['DEINVI_26300', 3620]
['DEINVI_26301', 3620]
['DEINVI_26302', 3619]
['DEINVI_26303', 3619]
['DEINVI_26304', 3619]
['DEINVI_26305', 3619]
['DEINVI_26306', 3619]
['DEINVI_26307', 3619]
['DEINVI_26308', 3619]
['DEINVI_05464', 3618]
['DEINVI_08584', 3618]
['DEINVI_26309', 3618]
['DEINVI_26310', 3618]
['DEINVI_26311', 3618]
['DEINVI_26312', 3617]
['DEINVI_26313', 3617]
['DEINVI_10981', 3616]
['DEINVI_26314', 3616]
['DEINVI_26315', 3616]
['DEINVI_26316', 3616]
['DEINVI_26317', 3616]
['DEINVI_26318', 3616]
['DEINVI_26319', 3616]
['DEINVI_26320', 3616]
['DEINVI_10883', 3615]
['DEINVI_26321', 3615]
['DEINVI_26322', 3615]
['DEINVI_26323', 3615]
['DEINVI_05280', 3614]
['DEINVI_26324', 3614]
['DEINVI_26325', 3614]
['DEINVI_26326', 3614]
['DEINVI_26327', 3614]
['DEINVI_10111', 3613]
['DEINVI_26328', 3613]
['DEINVI_26329', 3613]
['DEINVI_26330', 3613]
['DEINVI_26331', 3613]
['DEINVI_26332', 3611]
['DEINVI_26333', 3611]
['DEINVI_26334', 3611]
['DEINVI_26335', 3610]
['DEINVI_26336', 3610]
['DEINVI_26337', 3610]
['DEINVI_26338', 3610]
['DEINVI_26339', 3610]
['DEINVI_26340', 3610]
['DEINVI_03353', 3609]
['DEINVI_03662', 3609]
['DEINVI_26341', 3609]
['DEINVI_26342', 3609]
['DEINVI_26343', 3609]
['DEINVI_26344', 3609]
['DEINVI_26345', 3609]
['DEINVI_26346', 3609]
['DEINVI_26347', 3608]
['DEINVI_26348', 3608]
['DEINVI_26349', 3608]
['DEINVI_26350', 3608]
['DEINVI_26351', 3608]
['DEINVI_26352', 3608]
['DEINVI_02407', 3607]
['DEINVI_09014', 3607]
['DEINVI_09689', 3607]
['DEINVI_26353', 3607]
['DEINVI_26354', 3607]
['DEINVI_26355', 3607]
['DEINVI_26356', 3607]
['DEINVI_26357', 3606]
['DEINVI_26358', 3606]
['DEINVI_26359', 3606]
['DEINVI_26360', 3606]
['DEINVI_26361', 3606]
['DEINVI_26362', 3605]
['DEINVI_26363', 3605]
['DEINVI_26364', 3605]
['DEINVI_09975', 3604]
['DEINVI_26365', 3604]
['DEINVI_26366', 3604]
['DEINVI_26367', 3604]
['DEINVI_26368', 3603]
['DEINVI_26369', 3603]
['DEINVI_26370', 3603]
['DEINVI_26371', 3603]
['DEINVI_26372', 3603]
['DEINVI_26373', 3603]
['DEINVI_26374', 3603]
['DEINVI_26375', 3603]
['DEINVI_26376', 3602]
['DEINVI_26377', 3602]
['DEINVI_26378', 3602]
['DEINVI_26379', 3602]
['DEINVI_26380', 3602]
['DEINVI_26381', 3602]
['DEINVI_11019', 3601]
['DEINVI_26382', 3601]
['DEINVI_26383', 3601]
['DEINVI_01767', 3600]
['DEINVI_02783', 3600]
['DEINVI_26384', 3600]
['DEINVI_26385', 3600]
['DEINVI_26386', 3600]
['DEINVI_26387', 3600]
['DEINVI_26388', 3599]
['DEINVI_26389', 3599]
['DEINVI_26390', 3599]
['DEINVI_04153', 3598]
['DEINVI_26391', 3598]
['DEINVI_26392', 3598]
['DEINVI_26393', 3598]
['DEINVI_26394', 3598]
['DEINVI_26395', 3598]
['DEINVI_26396', 3597]
['DEINVI_26397', 3597]
['DEINVI_26398', 3596]
['DEINVI_01230', 3595]
['DEINVI_01925', 3595]
['DEINVI_04132', 3595]
['DEINVI_09741', 3595]
['DEINVI_26399', 3595]
['DEINVI_26400', 3595]
['DEINVI_26401', 3595]
['DEINVI_26402', 3594]
['DEINVI_26403', 3594]
['DEINVI_26404', 3594]
['DEINVI_26405', 3594]
['DEINVI_26406', 3594]
['DEINVI_04824', 3593]
['DEINVI_26407', 3593]
['DEINVI_26408', 3593]
['DEINVI_26409', 3593]
['DEINVI_26410', 3593]
['DEINVI_26411', 3592]
['DEINVI_26412', 3592]
['DEINVI_26413', 3591]
['DEINVI_26414', 3591]
['DEINVI_26415', 3590]
['DEINVI_26416', 3590]
['DEINVI_26417', 3590]
['DEINVI_26418', 3590]
['DEINVI_26419', 3589]
['DEINVI_26420', 3589]
['DEINVI_26421', 3589]
['DEINVI_26422', 3589]
['DEINVI_26423', 3589]
['DEINVI_26424', 3589]
['DEINVI_26425', 3589]
['DEINVI_26426', 3588]
['DEINVI_26427', 3588]
['DEINVI_26428', 3588]
['DEINVI_26429', 3587]
['DEINVI_26430', 3587]
['DEINVI_26431', 3587]
['DEINVI_26432', 3587]
['DEINVI_26433', 3587]
['DEINVI_07393', 3586]
['DEINVI_26434', 3586]
['DEINVI_26435', 3586]
['DEINVI_08640', 3585]
['DEINVI_10428', 3585]
['DEINVI_26436', 3585]
['DEINVI_26437', 3585]
['DEINVI_26438', 3585]
['DEINVI_26439', 3584]
['DEINVI_26440', 3584]
['DEINVI_26441', 3584]
['DEINVI_26442', 3584]
['DEINVI_26443', 3584]
['DEINVI_26444', 3584]
['DEINVI_26445', 3584]
['DEINVI_26446', 3583]
['DEINVI_26447', 3583]
['DEINVI_26448', 3583]
['DEINVI_26449', 3583]
['DEINVI_26450', 3582]
['DEINVI_26451', 3582]
['DEINVI_26452', 3582]
['DEINVI_26453', 3582]
['DEINVI_26454', 3582]
['DEINVI_26455', 3581]
['DEINVI_26456', 3581]
['DEINVI_02638', 3580]
['DEINVI_26457', 3580]
['DEINVI_26458', 3580]
['DEINVI_26459', 3580]
