['contig_12507', 1080899]
['contig_14268', 3477]
['contig_15517', 3477]
['contig_24415', 3477]
['contig_31301', 3477]
['contig_56889', 3477]
['contig_68167', 3477]
['contig_94358', 3477]
['contig_95077', 3477]
['contig_16109', 3476]
['contig_25402', 3476]
['contig_74084', 3476]
['contig_796', 3476]
['contig_8758', 3476]
['contig_103444', 3475]
['contig_134578', 3475]
['contig_136281', 3475]
['contig_16841', 3475]
['contig_21976', 3475]
['contig_29277', 3475]
['contig_75371', 3475]
['contig_8554', 3475]
['contig_90639', 3475]
['contig_120275', 3474]
['contig_139295', 3474]
['contig_13994', 3474]
['contig_116164', 3473]
['contig_116953', 3473]
['contig_32308', 3473]
['contig_45089', 3473]
['contig_51661', 3473]
['contig_76500', 3473]
['contig_100948', 3472]
['contig_112583', 3472]
['contig_112674', 3472]
['contig_120897', 3472]
['contig_126871', 3472]
['contig_22987', 3472]
['contig_28789', 3472]
['contig_65787', 3472]
['contig_129951', 3471]
['contig_2782', 3471]
['contig_52254', 3471]
['contig_54582', 3471]
['contig_55728', 3471]
['contig_108623', 3470]
['contig_12048', 3470]
['contig_128782', 3470]
['contig_129788', 3470]
['contig_15801', 3470]
['contig_17906', 3470]
['contig_26339', 3470]
['contig_47606', 3470]
['contig_57720', 3470]
['contig_90066', 3470]
['contig_109863', 3469]
['contig_12118', 3469]
['contig_133429', 3469]
['contig_133522', 3469]
['contig_33066', 3469]
['contig_40112', 3469]
['contig_42716', 3469]
['contig_44269', 3469]
['contig_47986', 3469]
['contig_52840', 3469]
['contig_6135', 3469]
['contig_92440', 3469]
['contig_105539', 3468]
['contig_10753', 3468]
['contig_130711', 3468]
['contig_13756', 3468]
['contig_38276', 3468]
['contig_50420', 3468]
['contig_52027', 3468]
['contig_77239', 3468]
['contig_11142', 3467]
['contig_135374', 3467]
['contig_136767', 3467]
['contig_13706', 3467]
['contig_19148', 3467]
['contig_25902', 3467]
['contig_28528', 3467]
['contig_45195', 3467]
['contig_45239', 3467]
['contig_8420', 3467]
['contig_109354', 3466]
['contig_110883', 3466]
['contig_116697', 3466]
['contig_121183', 3466]
['contig_122129', 3466]
['contig_125891', 3466]
['contig_133958', 3466]
['contig_135437', 3466]
['contig_18669', 3466]
['contig_26041', 3466]
['contig_28005', 3466]
['contig_41472', 3466]
['contig_57268', 3466]
['contig_84660', 3466]
['contig_90200', 3466]
['contig_20436', 3465]
['contig_23860', 3465]
['contig_282', 3465]
['contig_36258', 3465]
['contig_54035', 3465]
['contig_57304', 3465]
['contig_64542', 3465]
['contig_77596', 3465]
['contig_92624', 3465]
['contig_113389', 3464]
['contig_122808', 3464]
['contig_127636', 3464]
['contig_40467', 3464]
['contig_47953', 3464]
['contig_49507', 3464]
['contig_51971', 3464]
['contig_54579', 3464]
['contig_87065', 3464]
['contig_101776', 3463]
['contig_107924', 3463]
['contig_114305', 3463]
['contig_135441', 3463]
['contig_40460', 3463]
['contig_49242', 3463]
['contig_89049', 3463]
['contig_104512', 3462]
['contig_130968', 3462]
['contig_136875', 3462]
['contig_44517', 3462]
['contig_4635', 3462]
['contig_50102', 3462]
['contig_51510', 3462]
['contig_52987', 3462]
['contig_7308', 3462]
['contig_121536', 3461]
['contig_121937', 3461]
['contig_122570', 3461]
['contig_131064', 3461]
['contig_25122', 3461]
['contig_37653', 3461]
['contig_40938', 3461]
['contig_53291', 3461]
['contig_54656', 3461]
['contig_85052', 3461]
['contig_90272', 3461]
['contig_115712', 3460]
['contig_27433', 3460]
['contig_3221', 3460]
['contig_41343', 3460]
['contig_44175', 3460]
['contig_47135', 3460]
['contig_69029', 3460]
['contig_72475', 3460]
['contig_100413', 3459]
['contig_117837', 3459]
['contig_129648', 3459]
['contig_13611', 3459]
['contig_139320', 3459]
['contig_28908', 3459]
['contig_35925', 3459]
['contig_50220', 3459]
['contig_79748', 3459]
['contig_85556', 3459]
['contig_123451', 3458]
['contig_126542', 3458]
['contig_37297', 3458]
['contig_52847', 3458]
['contig_65893', 3458]
['contig_68664', 3458]
['contig_828', 3458]
['contig_88230', 3458]
['contig_109868', 3457]
['contig_114103', 3457]
['contig_132855', 3457]
['contig_24705', 3457]
['contig_29938', 3457]
['contig_37219', 3457]
['contig_37625', 3457]
['contig_43705', 3457]
['contig_61947', 3457]
['contig_10108', 3456]
['contig_128505', 3456]
['contig_22945', 3456]
['contig_40805', 3456]
['contig_41955', 3456]
['contig_70711', 3456]
['contig_71193', 3456]
['contig_867', 3456]
['contig_114257', 3455]
['contig_27103', 3455]
['contig_325', 3455]
['contig_54509', 3455]
['contig_62275', 3455]
['contig_73564', 3455]
['contig_83103', 3455]
['contig_90774', 3455]
['contig_104792', 3454]
['contig_108588', 3454]
['contig_109670', 3454]
['contig_114822', 3454]
['contig_36126', 3454]
['contig_8210', 3454]
['contig_111065', 3453]
['contig_114174', 3453]
['contig_19506', 3453]
['contig_24286', 3453]
['contig_51426', 3453]
['contig_52806', 3453]
['contig_89371', 3453]
['contig_11996', 3452]
['contig_31197', 3452]
['contig_46168', 3452]
['contig_49611', 3452]
['contig_68635', 3452]
['contig_108121', 3451]
['contig_133850', 3451]
['contig_16085', 3451]
['contig_21009', 3451]
['contig_36624', 3451]
['contig_37018', 3451]
['contig_4248', 3451]
['contig_51911', 3451]
['contig_54867', 3451]
['contig_98119', 3451]
['contig_10986', 3450]
['contig_115879', 3450]
['contig_119858', 3450]
['contig_22346', 3450]
['contig_34347', 3450]
['contig_54839', 3450]
['contig_85864', 3450]
['contig_121171', 3449]
['contig_13653', 3449]
['contig_114976', 3448]
['contig_14973', 3448]
['contig_33235', 3448]
['contig_35777', 3448]
['contig_42292', 3448]
['contig_53759', 3448]
['contig_95019', 3448]
['contig_127294', 3447]
['contig_4514', 3447]
['contig_131501', 3446]
['contig_27756', 3446]
['contig_4280', 3446]
['contig_49109', 3446]
['contig_9393', 3446]
['contig_102958', 3445]
['contig_115127', 3445]
['contig_135718', 3445]
['contig_14989', 3445]
['contig_22416', 3445]
['contig_23047', 3445]
['contig_43462', 3445]
['contig_72781', 3445]
['contig_138431', 3444]
['contig_23647', 3444]
['contig_32542', 3444]
['contig_4735', 3444]
['contig_49160', 3444]
['contig_5434', 3444]
['contig_74771', 3444]
['contig_114278', 3443]
['contig_116241', 3443]
['contig_116598', 3443]
['contig_119256', 3443]
['contig_3099', 3443]
['contig_36340', 3443]
['contig_44063', 3443]
['contig_50947', 3443]
['contig_90526', 3443]
['contig_90868', 3443]
['contig_104503', 3442]
['contig_106955', 3442]
['contig_117445', 3442]
['contig_12721', 3442]
['contig_20540', 3442]
['contig_56535', 3442]
['contig_100457', 3441]
['contig_109340', 3441]
['contig_17765', 3441]
['contig_32349', 3441]
['contig_36035', 3441]
['contig_44134', 3441]
['contig_55668', 3441]
['contig_55937', 3441]
['contig_57236', 3441]
['contig_111207', 3440]
['contig_120262', 3440]
['contig_128743', 3440]
['contig_35079', 3440]
['contig_36474', 3440]
['contig_38052', 3440]
['contig_42238', 3440]
['contig_50375', 3440]
['contig_50944', 3440]
['contig_121464', 3439]
['contig_4624', 3439]
['contig_61450', 3439]
['contig_65843', 3439]
['contig_90134', 3439]
['contig_90185', 3439]
['contig_94623', 3439]
['contig_97605', 3439]
['contig_101670', 3438]
['contig_126114', 3438]
['contig_135829', 3438]
['contig_139094', 3438]
['contig_16957', 3438]
['contig_34438', 3438]
['contig_48656', 3438]
['contig_55826', 3438]
['contig_68394', 3438]
['contig_98028', 3438]
['contig_100577', 3437]
['contig_105776', 3437]
['contig_122243', 3437]
['contig_130140', 3437]
['contig_138936', 3437]
['contig_1954', 3437]
['contig_2201', 3437]
['contig_22489', 3437]
['contig_27054', 3437]
['contig_38920', 3437]
['contig_38937', 3437]
['contig_41507', 3437]
['contig_4226', 3437]
['contig_50764', 3437]
['contig_50936', 3437]
['contig_60730', 3437]
['contig_11565', 3436]
['contig_12216', 3436]
['contig_124701', 3436]
['contig_16530', 3436]
['contig_33090', 3436]
['contig_49195', 3436]
['contig_121145', 3435]
['contig_126925', 3435]
['contig_43603', 3435]
['contig_4775', 3435]
['contig_52035', 3435]
['contig_57258', 3435]
['contig_87099', 3435]
['contig_87643', 3435]
['contig_10156', 3434]
['contig_106174', 3434]
['contig_111815', 3434]
['contig_114656', 3434]
['contig_131393', 3434]
['contig_19187', 3434]
['contig_27194', 3434]
['contig_31773', 3434]
['contig_43744', 3434]
['contig_52070', 3434]
['contig_82911', 3434]
['contig_111041', 3433]
['contig_120084', 3433]
['contig_120471', 3433]
['contig_131478', 3433]
['contig_29579', 3433]
['contig_31107', 3433]
['contig_54369', 3433]
['contig_86953', 3433]
['contig_99629', 3433]
['contig_121630', 3432]
['contig_21504', 3432]
['contig_48948', 3432]
['contig_55318', 3432]
['contig_56293', 3432]
['contig_107220', 3431]
['contig_18643', 3431]
['contig_25017', 3431]
['contig_29918', 3431]
['contig_37643', 3431]
['contig_49693', 3431]
['contig_77506', 3431]
['contig_107148', 3430]
['contig_108422', 3430]
['contig_117748', 3430]
['contig_12611', 3430]
['contig_137329', 3430]
['contig_14844', 3430]
['contig_29203', 3430]
['contig_30757', 3430]
['contig_31279', 3430]
['contig_53214', 3430]
['contig_94009', 3430]
['contig_102292', 3429]
['contig_16013', 3429]
['contig_39404', 3429]
['contig_47155', 3429]
['contig_52450', 3429]
['contig_86571', 3429]
['contig_97228', 3429]
['contig_131958', 3428]
['contig_132871', 3428]
['contig_22144', 3428]
['contig_47675', 3428]
['contig_50143', 3428]
['contig_59663', 3428]
['contig_1010', 3427]
['contig_113047', 3427]
['contig_120542', 3427]
['contig_127866', 3427]
['contig_49780', 3427]
['contig_57699', 3427]
['contig_88518', 3427]
['contig_10486', 3426]
['contig_127804', 3426]
['contig_26915', 3426]
['contig_55809', 3426]
['contig_113509', 3425]
['contig_26213', 3425]
['contig_32392', 3425]
['contig_92943', 3425]
['contig_125584', 3424]
['contig_126407', 3424]
['contig_128736', 3424]
['contig_131928', 3424]
['contig_19729', 3424]
['contig_36302', 3424]
['contig_37621', 3424]
['contig_52058', 3424]
['contig_56924', 3424]
['contig_58653', 3424]
['contig_62031', 3424]
['contig_9490', 3424]
['contig_95923', 3424]
['contig_108047', 3423]
['contig_118494', 3423]
['contig_127326', 3423]
['contig_1664', 3423]
['contig_18928', 3423]
['contig_30616', 3423]
['contig_38323', 3423]
['contig_41848', 3423]
['contig_45792', 3423]
['contig_74905', 3423]
['contig_110882', 3422]
['contig_123692', 3422]
['contig_135589', 3422]
['contig_2463', 3422]
['contig_31658', 3422]
['contig_53479', 3422]
['contig_58025', 3422]
['contig_64176', 3422]
['contig_90119', 3422]
['contig_97206', 3422]
['contig_122965', 3421]
['contig_34045', 3421]
['contig_42567', 3421]
['contig_64543', 3421]
['contig_69737', 3421]
['contig_115308', 3420]
['contig_123132', 3420]
['contig_124570', 3420]
['contig_140070', 3420]
['contig_29418', 3420]
['contig_43352', 3420]
['contig_44357', 3420]
['contig_75313', 3420]
['contig_111556', 3419]
['contig_120642', 3419]
['contig_22471', 3419]
['contig_23078', 3419]
['contig_29298', 3419]
['contig_46736', 3419]
['contig_60370', 3419]
['contig_94591', 3419]
['contig_97682', 3419]
['contig_106220', 3418]
['contig_120462', 3418]
['contig_122900', 3418]
['contig_137064', 3418]
['contig_15971', 3418]
['contig_2801', 3418]
['contig_35027', 3418]
['contig_40406', 3418]
['contig_81172', 3418]
['contig_86816', 3418]
['contig_105944', 3417]
['contig_106657', 3417]
['contig_110957', 3417]
['contig_117181', 3417]
['contig_117310', 3417]
['contig_126825', 3417]
['contig_21621', 3417]
['contig_28016', 3417]
['contig_3729', 3417]
['contig_53990', 3417]
['contig_6031', 3417]
['contig_95465', 3417]
['contig_112260', 3416]
['contig_114595', 3416]
['contig_16831', 3416]
['contig_18331', 3416]
['contig_21059', 3416]
['contig_25188', 3416]
['contig_41821', 3416]
['contig_51560', 3416]
['contig_56317', 3416]
['contig_58395', 3416]
['contig_76894', 3416]
['contig_114085', 3415]
['contig_135586', 3415]
['contig_1911', 3415]
['contig_25618', 3415]
['contig_42541', 3415]
['contig_49251', 3415]
['contig_5140', 3415]
['contig_62381', 3415]
['contig_68525', 3415]
['contig_89576', 3415]
['contig_91960', 3415]
['contig_106486', 3414]
['contig_113607', 3414]
['contig_31656', 3414]
['contig_31672', 3414]
['contig_39730', 3414]
['contig_39909', 3414]
['contig_92969', 3414]
['contig_93682', 3414]
['contig_95636', 3414]
['contig_131222', 3413]
['contig_16361', 3413]
['contig_24961', 3413]
['contig_25758', 3413]
['contig_55818', 3413]
['contig_6223', 3413]
['contig_62962', 3413]
['contig_129319', 3412]
['contig_17221', 3412]
['contig_22438', 3412]
['contig_25029', 3412]
['contig_80653', 3412]
['contig_81946', 3412]
['contig_97899', 3412]
['contig_127793', 3411]
['contig_38623', 3411]
['contig_41623', 3411]
['contig_61489', 3411]
['contig_98133', 3411]
['contig_115946', 3410]
['contig_13709', 3410]
['contig_137737', 3410]
['contig_19991', 3410]
['contig_29193', 3410]
['contig_71275', 3410]
['contig_75471', 3410]
['contig_99705', 3410]
['contig_111122', 3409]
['contig_51251', 3409]
['contig_75547', 3409]
['contig_81555', 3409]
['contig_129647', 3408]
['contig_19599', 3408]
['contig_29771', 3408]
['contig_35211', 3408]
['contig_44222', 3408]
['contig_59036', 3408]
['contig_85462', 3408]
['contig_124459', 3407]
['contig_16951', 3407]
['contig_20817', 3407]
['contig_31946', 3407]
['contig_49345', 3407]
['contig_50588', 3407]
['contig_50958', 3407]
['contig_6473', 3407]
['contig_104601', 3406]
['contig_106969', 3406]
['contig_2182', 3406]
['contig_41626', 3406]
['contig_62714', 3406]
['contig_65969', 3406]
['contig_19765', 3405]
['contig_47977', 3405]
['contig_47984', 3405]
['contig_51533', 3405]
['contig_67905', 3405]
['contig_94492', 3405]
['contig_102887', 3404]
['contig_121969', 3404]
['contig_21275', 3404]
['contig_24970', 3404]
['contig_26006', 3404]
['contig_43556', 3404]
['contig_105272', 3403]
['contig_131358', 3403]
['contig_135759', 3403]
['contig_14500', 3403]
['contig_43222', 3403]
['contig_55908', 3403]
['contig_57118', 3403]
['contig_9662', 3403]
['contig_98264', 3403]
['contig_102184', 3402]
['contig_103517', 3402]
['contig_14972', 3402]
['contig_38667', 3402]
['contig_39954', 3402]
['contig_4655', 3402]
['contig_66728', 3402]
['contig_72551', 3402]
['contig_110435', 3401]
['contig_13801', 3401]
['contig_138940', 3401]
['contig_38606', 3401]
['contig_44676', 3401]
['contig_48554', 3401]
['contig_638', 3401]
['contig_65724', 3401]
['contig_69220', 3401]
['contig_77242', 3401]
['contig_14822', 3400]
['contig_34010', 3400]
['contig_94235', 3400]
['contig_94701', 3400]
['contig_132576', 3399]
['contig_26708', 3399]
['contig_54774', 3399]
['contig_61743', 3399]
['contig_78163', 3399]
['contig_89215', 3399]
['contig_102950', 3398]
['contig_117203', 3398]
['contig_16096', 3398]
['contig_21403', 3398]
['contig_23277', 3398]
['contig_40212', 3398]
['contig_57250', 3398]
['contig_70450', 3398]
['contig_87689', 3398]
['contig_123985', 3397]
['contig_20350', 3397]
['contig_31540', 3397]
['contig_31879', 3397]
['contig_33336', 3397]
['contig_47177', 3397]
['contig_50388', 3397]
['contig_58407', 3397]
['contig_92115', 3397]
['contig_107141', 3396]
['contig_17669', 3396]
['contig_55835', 3396]
['contig_55842', 3396]
['contig_95201', 3396]
['contig_133536', 3395]
['contig_140608', 3395]
['contig_32044', 3395]
['contig_50611', 3395]
['contig_73471', 3395]
['contig_7791', 3395]
['contig_96728', 3395]
['contig_117899', 3394]
['contig_120714', 3394]
['contig_136822', 3394]
['contig_137121', 3394]
['contig_19578', 3394]
['contig_30565', 3394]
['contig_33260', 3394]
['contig_51977', 3394]
['contig_133699', 3393]
['contig_137726', 3393]
['contig_49355', 3393]
['contig_6178', 3393]
['contig_83070', 3393]
['contig_83225', 3393]
['contig_92090', 3393]
['contig_9811', 3393]
['contig_126931', 3392]
['contig_32886', 3392]
['contig_4012', 3392]
['contig_58336', 3392]
['contig_73799', 3392]
['contig_87791', 3392]
['contig_88793', 3392]
['contig_101401', 3391]
['contig_107211', 3391]
['contig_111509', 3391]
['contig_115202', 3391]
['contig_115413', 3391]
['contig_115618', 3391]
['contig_117752', 3391]
['contig_124503', 3391]
['contig_21261', 3391]
['contig_46188', 3391]
['contig_47981', 3391]
['contig_58099', 3391]
['contig_68869', 3391]
['contig_84221', 3391]
['contig_95088', 3391]
['contig_31314', 3390]
['contig_38305', 3390]
['contig_41415', 3390]
['contig_43658', 3390]
['contig_47830', 3390]
['contig_54159', 3390]
['contig_10953', 3389]
['contig_111946', 3389]
['contig_115596', 3389]
['contig_125981', 3389]
['contig_128555', 3389]
['contig_26187', 3389]
['contig_34693', 3389]
['contig_36585', 3389]
['contig_6856', 3389]
['contig_108799', 3388]
['contig_20169', 3388]
['contig_48954', 3388]
['contig_53863', 3388]
['contig_55197', 3388]
['contig_74403', 3388]
['contig_108581', 3387]
['contig_124690', 3387]
['contig_28931', 3387]
['contig_40402', 3387]
['contig_43973', 3387]
['contig_45014', 3387]
['contig_45613', 3387]
['contig_56361', 3387]
['contig_96298', 3387]
['contig_26842', 3386]
['contig_46671', 3386]
['contig_5065', 3386]
['contig_51742', 3386]
['contig_60290', 3386]
['contig_65265', 3386]
['contig_8078', 3386]
['contig_91528', 3386]
['contig_10089', 3385]
['contig_105340', 3385]
['contig_114325', 3385]
['contig_12978', 3385]
['contig_17483', 3385]
['contig_29818', 3385]
['contig_56214', 3385]
['contig_115050', 3384]
['contig_122987', 3384]
['contig_141428', 3384]
['contig_17674', 3384]
['contig_18733', 3384]
['contig_21165', 3384]
['contig_4154', 3384]
['contig_54184', 3384]
['contig_91623', 3384]
['contig_109829', 3383]
['contig_119937', 3383]
['contig_137359', 3383]
['contig_38558', 3383]
['contig_50078', 3383]
['contig_54481', 3383]
['contig_92330', 3383]
['contig_94320', 3383]
['contig_104325', 3382]
['contig_16278', 3382]
['contig_40404', 3382]
['contig_58104', 3382]
['contig_59709', 3382]
['contig_60456', 3382]
['contig_67930', 3382]
['contig_69894', 3382]
['contig_122500', 3381]
['contig_125237', 3381]
['contig_128112', 3381]
['contig_28206', 3381]
['contig_55736', 3381]
['contig_13447', 3380]
['contig_18264', 3380]
['contig_2687', 3380]
['contig_44946', 3380]
['contig_56618', 3380]
['contig_68150', 3380]
['contig_77238', 3380]
